Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,btw_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_cancelled,avg_price_per_room,no_of_special_requests,booking_status
INN04775,2,0,1,2,Meal Plan 1,0,Room_Type 1,76,2018,3,25,0,0,0,59.5,0,cancelled
INN04827,2,0,2,1,Meal Plan 1,0,Room_Type 1,76,2018,6,19,0,0,0,126.9,2,kept
INN04959,3,0,0,3,Meal Plan 1,0,Room_Type 4,76,2018,9,15,0,0,0,168.3,3,kept
INN05504,1,0,0,5,Meal Plan 1,0,Room_Type 1,76,2017,9,15,0,0,0,80.75,1,kept
INN05563,1,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,5,17,0,0,0,126.9,0,kept
INN06126,2,0,1,3,Meal Plan 1,0,Room_Type 1,76,2018,6,13,0,0,0,116.28,0,kept
INN06703,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2017,7,7,0,0,0,76.5,2,kept
INN07048,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,11,10,0,0,0,120.9,2,kept
INN07254,1,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,4,28,0,0,0,111.3,1,cancelled
INN07537,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN07652,2,0,0,3,Meal Plan 1,0,Room_Type 4,76,2018,5,12,0,0,0,140.4,1,kept
INN08219,2,0,2,1,Meal Plan 1,0,Room_Type 1,76,2018,4,2,0,0,0,87.3,1,kept
INN08566,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN08720,2,0,0,4,Meal Plan 1,0,Room_Type 1,76,2018,8,10,0,0,0,122.4,1,cancelled
INN08797,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN09173,2,2,0,1,Meal Plan 1,0,Room_Type 6,76,2018,8,13,0,0,0,207.9,0,cancelled
INN09322,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN09625,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,4,27,0,0,0,106.5,1,cancelled
INN10009,2,0,0,2,Meal Plan 1,0,Room_Type 1,76,2018,12,7,0,0,0,75,1,kept
INN10029,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,12,7,0,0,0,75,0,kept
INN10030,2,0,1,3,Meal Plan 1,0,Room_Type 1,76,2018,6,27,0,0,0,109.8,1,kept
INN10130,1,0,2,2,Meal Plan 1,0,Room_Type 4,76,2018,11,6,0,0,0,145.8,0,cancelled
INN10688,3,0,0,1,Meal Plan 1,0,Room_Type 4,76,2018,10,22,0,0,0,151.2,1,cancelled
INN11670,2,0,2,5,Meal Plan 1,0,Room_Type 4,76,2018,10,16,0,0,0,90.95,0,kept
INN12336,2,0,1,3,Meal Plan 1,0,Room_Type 1,76,2018,11,14,0,0,0,89.7,1,kept
INN12531,2,1,2,4,Meal Plan 1,0,Room_Type 1,76,2018,10,12,0,0,0,135,1,cancelled
INN12755,3,0,2,2,Meal Plan 1,0,Room_Type 4,76,2018,7,10,0,0,0,142.2,0,kept
INN14326,2,0,2,5,Meal Plan 1,0,Room_Type 4,76,2018,7,1,0,0,0,82.45,0,kept
INN15455,2,0,2,1,Meal Plan 1,0,Room_Type 1,76,2018,2,21,0,0,0,80.3,1,kept
INN15690,2,0,2,2,Meal Plan 1,0,Room_Type 1,76,2018,4,10,0,0,0,90.95,1,kept
INN15990,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2017,11,19,0,0,0,72.25,2,kept
INN16454,2,0,2,4,Meal Plan 1,0,Room_Type 4,76,2018,10,30,0,0,0,71.05,1,kept
INN16788,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,11,3,0,0,0,93.6,1,cancelled
INN17046,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN17199,2,0,2,0,Meal Plan 1,0,Room_Type 1,76,2018,9,18,0,0,0,102.68,0,cancelled
INN19196,2,0,2,2,Meal Plan 1,0,Room_Type 4,76,2018,5,8,0,0,0,90.95,1,kept
INN19489,2,0,1,2,Meal Plan 1,0,Room_Type 1,76,2017,10,9,0,0,0,98.25,2,kept
INN19733,2,0,2,2,Meal Plan 1,0,Room_Type 1,76,2018,3,18,0,0,0,82.45,0,kept
INN19966,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN20628,2,0,2,0,Meal Plan 1,0,Room_Type 1,76,2018,9,18,0,0,0,102.68,0,cancelled
INN20836,1,0,2,4,Meal Plan 1,0,Room_Type 1,76,2017,9,17,0,0,0,80.75,0,kept
INN21246,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN21329,2,0,0,4,Meal Plan 1,0,Room_Type 1,76,2018,7,13,0,0,0,79.56,0,kept
INN21521,2,0,0,4,Meal Plan 1,0,Room_Type 1,76,2018,12,7,0,0,0,88.4,2,kept
INN21684,2,0,2,3,Meal Plan 1,0,Room_Type 4,76,2018,3,26,0,0,0,99.45,0,cancelled
INN22002,2,0,1,4,Meal Plan 1,0,Room_Type 4,76,2018,5,30,0,0,0,132.6,2,kept
INN22214,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,4,28,0,0,0,116.7,0,cancelled
INN22228,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,2,18,0,0,0,80.3,0,kept
INN22533,2,0,1,4,Meal Plan 1,0,Room_Type 1,76,2018,3,23,0,0,0,100.6,1,kept
INN23036,2,1,2,2,Meal Plan 1,0,Room_Type 1,76,2018,4,16,0,0,0,110.5,2,kept
INN23169,2,0,2,1,Meal Plan 1,0,Room_Type 1,76,2017,11,8,0,0,0,49.07,0,kept
INN23230,2,0,2,2,Meal Plan 1,0,Room_Type 1,76,2018,4,10,0,0,0,90.95,1,kept
INN23359,2,0,1,2,Meal Plan 1,0,Room_Type 2,76,2018,3,14,0,0,0,69.52,1,kept
INN24392,3,0,2,0,Meal Plan 1,0,Room_Type 6,76,2018,9,4,0,0,0,207.9,1,cancelled
INN24435,2,1,2,2,Meal Plan 1,0,Room_Type 1,76,2018,6,17,0,0,0,126.9,2,kept
INN24536,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,3,24,0,0,0,105.3,0,cancelled
INN24862,2,0,2,5,Meal Plan 1,0,Room_Type 1,76,2018,3,29,0,0,0,82.45,1,kept
INN25157,2,0,0,3,Meal Plan 1,0,Room_Type 4,76,2018,5,12,0,0,0,140.4,2,kept
INN25615,2,1,0,5,Meal Plan 1,0,Room_Type 1,76,2018,5,31,0,0,0,135.15,0,cancelled
INN25764,2,0,1,3,Meal Plan 1,0,Room_Type 1,76,2018,5,12,0,0,0,131.26,1,kept
INN25935,2,0,2,1,Meal Plan 1,0,Room_Type 1,76,2018,4,2,0,0,0,87.3,1,kept
INN26108,2,0,2,2,Meal Plan 1,0,Room_Type 2,76,2018,6,17,0,0,0,237.2,1,kept
INN26351,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN27041,2,0,2,2,Meal Plan 1,0,Room_Type 1,76,2017,11,1,0,0,0,72.25,1,kept
INN27379,2,0,2,1,Meal Plan 1,0,Room_Type 2,76,2018,3,19,0,0,0,78.15,0,cancelled
INN27410,2,0,0,1,Meal Plan 1,0,Room_Type 4,76,2018,7,2,0,0,0,131.4,0,cancelled
INN28018,2,0,0,2,Meal Plan 1,0,Room_Type 1,76,2018,4,12,0,0,0,96.3,1,kept
INN28263,2,0,0,2,Meal Plan 1,0,Room_Type 4,76,2018,6,28,0,0,0,131.4,1,kept
INN28413,2,0,0,4,Meal Plan 1,0,Room_Type 1,76,2018,8,30,0,0,0,89.75,0,kept
INN28439,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN28589,2,0,0,1,Meal Plan 1,0,Room_Type 1,76,2018,11,22,0,0,0,93.6,1,kept
INN28670,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,4,12,0,0,0,69.33,0,kept
INN29474,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,5,17,0,0,0,80.75,1,kept
INN29899,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,5,12,0,0,0,159.3,1,kept
INN30260,2,0,2,5,Meal Plan 1,0,Room_Type 4,76,2018,10,22,0,0,0,116.36,1,kept
INN30334,2,0,2,3,Meal Plan 1,0,Room_Type 1,76,2018,5,13,0,0,0,119.85,0,cancelled
INN30495,2,2,1,2,Meal Plan 1,0,Room_Type 6,76,2018,12,5,0,0,0,165.6,1,kept
INN30668,2,0,0,4,Meal Plan 1,0,Room_Type 1,76,2018,7,6,0,0,0,72.25,0,kept
INN31094,2,2,0,1,Meal Plan 1,0,Room_Type 6,76,2018,8,13,0,0,0,207.9,0,cancelled
INN31102,1,0,0,2,Meal Plan 1,0,Room_Type 1,76,2018,5,17,0,0,0,130,0,kept
INN31633,1,0,2,5,Meal Plan 1,0,Room_Type 1,76,2018,2,7,0,0,0,41,0,kept
INN32057,2,1,1,3,Meal Plan 1,0,Room_Type 1,76,2018,7,4,0,0,0,99.73,2,kept
INN33284,2,0,2,5,Meal Plan 1,0,Room_Type 1,76,2017,9,16,0,0,0,71.4,1,kept
INN33380,2,2,1,1,Meal Plan 1,0,Room_Type 6,76,2018,8,15,0,0,0,207.9,1,kept
INN33423,2,0,2,3,Meal Plan 1,0,Room_Type 4,76,2018,6,16,0,0,0,145.8,0,cancelled
INN33829,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN34351,2,0,2,1,Meal Plan 1,0,Room_Type 1,76,2018,4,2,0,0,0,87.3,1,kept
INN34401,2,0,2,4,Meal Plan 1,0,Room_Type 1,76,2018,3,24,0,0,0,69.12,0,kept
INN34721,0,2,0,3,Meal Plan 1,0,Room_Type 2,76,2018,9,21,0,0,0,127.38,3,kept
INN35078,2,1,2,2,Meal Plan 1,0,Room_Type 1,76,2018,6,17,0,0,0,129,2,kept
INN35313,2,0,2,1,Meal Plan 1,0,Room_Type 4,76,2018,7,9,0,0,0,127.8,0,cancelled
INN35570,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,0,0,0,120,0,cancelled
INN35794,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,11,3,0,0,0,93.6,1,cancelled
INN36076,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2017,11,19,0,0,0,72.25,2,kept
INN00707,1,1,2,3,Meal Plan 2,0,Room_Type 1,76,2018,4,24,0,0,0,98.5,1,kept
INN18444,2,0,1,1,Meal Plan 2,0,Room_Type 4,76,2018,11,19,0,0,0,146.8,3,kept
INN00803,1,0,0,1,Not Selected,0,Room_Type 1,76,2018,4,21,0,0,0,69.3,1,kept
INN03580,2,0,0,3,Not Selected,0,Room_Type 1,76,2018,4,14,0,0,0,94.5,1,kept
INN03839,2,0,2,2,Not Selected,0,Room_Type 1,76,2018,3,18,0,0,0,72.25,0,kept
INN06475,2,0,0,4,Not Selected,0,Room_Type 1,76,2018,4,12,0,0,0,80.75,0,cancelled
INN09069,2,0,2,1,Not Selected,0,Room_Type 1,76,2018,12,3,0,0,0,79.2,1,kept
INN09507,2,0,1,3,Not Selected,0,Room_Type 1,76,2017,10,22,0,0,0,58.76,1,kept
INN11595,2,0,1,5,Not Selected,0,Room_Type 1,76,2018,3,21,0,0,0,76.5,1,kept
INN15297,2,0,2,3,Not Selected,0,Room_Type 1,76,2018,3,27,0,0,0,58.9,1,kept
INN15858,1,0,2,1,Not Selected,0,Room_Type 1,76,2018,7,24,0,0,0,94,0,kept
INN17793,2,0,0,3,Not Selected,0,Room_Type 1,76,2018,3,31,0,0,0,80.1,0,cancelled
INN20596,2,0,1,3,Not Selected,0,Room_Type 1,76,2018,3,7,0,0,0,65.75,1,kept
INN21043,2,0,0,2,Not Selected,0,Room_Type 1,76,2018,11,11,0,0,0,79.2,1,kept
INN22866,2,0,1,1,Not Selected,0,Room_Type 1,76,2018,4,25,0,0,0,85.5,1,kept
INN25376,2,0,0,2,Not Selected,0,Room_Type 1,76,2018,3,18,0,0,0,76.5,1,kept
INN26171,2,0,1,0,Not Selected,0,Room_Type 1,76,2018,11,6,0,0,0,79.2,2,kept
INN26449,2,0,1,1,Not Selected,0,Room_Type 1,76,2018,7,25,0,0,0,63.75,0,cancelled
INN29419,2,0,1,2,Not Selected,0,Room_Type 1,76,2018,5,16,0,0,0,116.1,2,kept
INN29522,2,0,1,0,Not Selected,0,Room_Type 1,76,2018,5,22,0,0,0,116.1,0,cancelled
INN31477,2,0,2,1,Not Selected,0,Room_Type 1,76,2018,12,3,0,0,0,79.2,1,kept
INN31742,2,0,1,3,Not Selected,0,Room_Type 1,76,2018,2,11,0,0,0,51.09,0,kept
INN31898,2,0,2,3,Not Selected,0,Room_Type 1,76,2018,11,6,0,0,0,153.72,1,kept
INN32672,2,0,2,0,Not Selected,0,Room_Type 1,76,2018,11,27,0,0,0,79.2,1,cancelled
INN32886,1,0,0,3,Not Selected,0,Room_Type 1,76,2018,9,27,0,0,0,125.1,1,kept
INN00232,2,1,1,3,Meal Plan 1,0,Room_Type 1,77,2018,5,12,0,0,0,135.15,1,kept
INN00355,2,0,2,2,Meal Plan 1,0,Room_Type 4,77,2018,5,14,0,0,0,134.85,1,kept
INN01034,2,0,1,0,Meal Plan 1,0,Room_Type 1,77,2018,6,26,0,0,0,105.3,1,cancelled
INN01456,2,2,1,3,Meal Plan 1,0,Room_Type 6,77,2018,5,2,0,0,0,187.85,1,kept
INN02004,2,0,1,3,Meal Plan 1,0,Room_Type 1,77,2018,4,11,0,0,0,90.95,1,kept
INN02897,2,0,2,2,Meal Plan 1,0,Room_Type 4,77,2018,3,20,0,0,0,90.95,0,kept
INN02981,2,0,0,1,Meal Plan 1,0,Room_Type 4,77,2018,6,28,0,0,0,98.41,0,cancelled
INN03278,3,0,2,2,Meal Plan 1,0,Room_Type 1,77,2018,5,15,0,0,0,150.45,1,cancelled
INN03331,2,0,0,2,Meal Plan 1,0,Room_Type 1,77,2018,3,25,0,0,0,109.8,0,kept
INN03735,2,0,0,3,Meal Plan 1,0,Room_Type 1,77,2018,4,14,0,0,0,96.3,1,kept
INN03842,2,0,1,2,Meal Plan 1,0,Room_Type 4,77,2018,10,7,0,0,0,132.3,3,kept
INN03913,2,0,0,3,Meal Plan 1,0,Room_Type 1,77,2017,12,31,0,0,0,109.93,1,kept
INN04941,2,0,2,6,Meal Plan 1,0,Room_Type 4,77,2018,3,23,0,0,0,56,0,kept
INN05061,2,0,1,3,Meal Plan 1,0,Room_Type 4,77,2018,7,7,0,0,0,129.6,0,cancelled
INN05110,2,0,0,4,Meal Plan 1,0,Room_Type 4,77,2018,7,26,0,0,0,118.8,2,kept
INN05183,2,0,0,4,Meal Plan 1,0,Room_Type 1,77,2018,4,13,0,0,0,90.95,0,kept
INN05249,2,0,0,2,Meal Plan 1,0,Room_Type 4,77,2018,4,6,0,0,0,105.3,1,kept
INN05434,2,0,0,3,Meal Plan 1,0,Room_Type 4,77,2018,10,25,0,0,0,104.4,2,kept
INN06441,1,0,0,2,Meal Plan 1,0,Room_Type 1,77,2018,10,19,0,0,0,113.4,0,cancelled
INN06532,2,0,0,4,Meal Plan 1,0,Room_Type 1,77,2018,3,22,0,0,0,95.7,2,cancelled
INN06803,2,0,2,5,Meal Plan 1,1,Room_Type 4,77,2018,8,3,0,0,0,140.4,1,kept
INN06865,1,0,2,6,Meal Plan 1,0,Room_Type 1,77,2018,4,8,0,0,0,80.75,0,cancelled
INN07334,2,2,0,2,Meal Plan 1,0,Room_Type 6,77,2018,8,9,0,0,0,198.9,0,kept
INN07580,2,0,1,2,Meal Plan 1,0,Room_Type 4,77,2018,10,7,0,0,0,132.3,3,kept
INN07900,2,0,1,2,Meal Plan 1,0,Room_Type 4,77,2018,10,7,0,0,0,132.3,3,kept
INN08753,2,0,2,4,Meal Plan 1,0,Room_Type 4,77,2018,3,27,0,0,0,94.49,1,kept
INN09019,2,0,0,3,Meal Plan 1,0,Room_Type 4,77,2018,10,6,0,0,0,132.3,1,cancelled
INN09127,2,1,2,2,Meal Plan 1,0,Room_Type 4,77,2018,8,26,0,0,0,147.6,0,cancelled
INN09368,1,0,1,5,Meal Plan 1,0,Room_Type 1,77,2018,2,8,0,0,0,69.84,1,kept
INN09484,3,0,0,3,Meal Plan 1,0,Room_Type 1,77,2018,5,17,0,0,0,159.3,0,cancelled
INN09617,2,0,1,4,Meal Plan 1,0,Room_Type 1,77,2018,4,13,0,0,0,75.16,1,kept
INN10066,1,0,1,0,Meal Plan 1,0,Room_Type 1,77,2018,10,30,0,0,0,85.5,2,kept
INN10078,3,0,2,5,Meal Plan 1,0,Room_Type 4,77,2018,8,3,0,0,0,150.3,2,kept
INN10433,2,0,2,3,Meal Plan 1,1,Room_Type 1,77,2018,4,30,0,0,0,123.45,1,kept
INN10596,3,0,1,2,Meal Plan 1,0,Room_Type 4,77,2018,9,2,0,0,0,168.3,2,kept
INN10788,2,1,1,1,Meal Plan 1,0,Room_Type 1,77,2018,4,25,0,0,0,112.5,2,kept
INN10942,2,0,1,1,Meal Plan 1,0,Room_Type 1,77,2018,11,19,0,0,0,93.6,1,kept
INN11567,3,0,3,5,Meal Plan 1,0,Room_Type 4,77,2018,7,3,0,0,0,149.4,2,kept
INN11688,1,0,2,2,Meal Plan 1,0,Room_Type 1,77,2018,4,2,0,0,0,72.25,0,kept
INN12058,2,0,2,0,Meal Plan 1,0,Room_Type 4,77,2018,5,1,0,0,0,140.4,0,kept
INN12059,3,0,1,3,Meal Plan 1,0,Room_Type 1,77,2018,5,16,0,0,0,105.4,1,kept
INN12466,1,0,0,1,Meal Plan 1,0,Room_Type 1,77,2018,11,23,0,0,0,86.4,0,cancelled
INN12665,1,0,2,2,Meal Plan 1,0,Room_Type 1,77,2018,4,16,0,0,0,95.2,1,kept
INN13001,2,0,2,5,Meal Plan 1,0,Room_Type 4,77,2018,3,26,0,0,0,97.02,0,cancelled
INN13246,2,0,0,3,Meal Plan 1,0,Room_Type 2,77,2018,9,21,0,0,0,127.38,3,kept
INN13316,2,0,2,2,Meal Plan 1,0,Room_Type 1,77,2018,5,8,0,0,0,126.9,1,kept
INN13523,2,0,2,2,Meal Plan 1,0,Room_Type 1,77,2017,9,18,0,0,0,89.25,0,kept
INN14098,2,0,2,2,Meal Plan 1,0,Room_Type 1,77,2018,3,6,0,0,0,78.2,1,kept
INN14315,2,0,1,1,Meal Plan 1,0,Room_Type 1,77,2018,4,25,0,0,0,96.3,1,kept
INN15720,2,2,0,4,Meal Plan 1,0,Room_Type 6,77,2018,5,31,0,0,0,198.9,1,kept
INN15754,2,0,2,5,Meal Plan 1,0,Room_Type 1,77,2017,7,7,0,0,0,76.5,0,cancelled
INN15812,3,0,1,4,Meal Plan 1,1,Room_Type 4,77,2018,7,4,0,0,0,159.3,2,kept
INN15876,3,0,2,3,Meal Plan 1,0,Room_Type 1,77,2018,4,10,0,0,0,100.84,3,kept
INN16188,2,0,1,3,Meal Plan 1,0,Room_Type 4,77,2018,10,20,0,0,0,90.95,0,kept
INN16710,2,0,1,2,Meal Plan 1,0,Room_Type 4,77,2018,10,7,0,0,0,132.3,2,kept
INN16787,2,0,1,4,Meal Plan 1,0,Room_Type 1,77,2017,10,14,0,0,0,89.25,2,kept
INN16998,2,0,0,3,Meal Plan 1,0,Room_Type 4,77,2018,10,25,0,0,0,104.4,2,kept
INN17526,1,0,2,2,Meal Plan 1,0,Room_Type 4,77,2018,11,6,0,0,0,145.8,1,kept
INN18057,2,0,1,1,Meal Plan 1,0,Room_Type 4,77,2018,4,25,0,0,0,109.8,1,kept
INN18129,3,0,0,3,Meal Plan 1,0,Room_Type 4,77,2018,4,14,0,0,0,128.7,2,kept
INN18234,2,0,1,2,Meal Plan 1,0,Room_Type 4,77,2018,4,18,0,0,0,115.8,1,kept
INN18283,2,0,0,3,Meal Plan 1,0,Room_Type 4,77,2018,5,17,0,0,0,140.4,0,cancelled
INN18459,2,0,1,3,Meal Plan 1,0,Room_Type 4,77,2018,9,19,0,0,0,149.4,2,kept
INN18836,2,0,0,3,Meal Plan 1,0,Room_Type 1,77,2017,11,12,0,0,0,72.25,1,kept
INN19402,2,0,1,3,Meal Plan 1,0,Room_Type 4,77,2018,10,10,0,0,0,99.96,0,kept
INN19703,2,0,0,4,Meal Plan 1,0,Room_Type 4,77,2018,7,26,0,0,0,118.8,1,kept
INN19842,2,2,2,5,Meal Plan 1,0,Room_Type 6,77,2018,3,22,0,0,0,111.72,1,kept
INN19909,2,0,1,4,Meal Plan 1,0,Room_Type 1,77,2017,11,16,0,0,0,72.25,2,cancelled
INN20130,2,0,5,12,Meal Plan 1,0,Room_Type 1,77,2017,8,3,0,0,0,76.5,0,cancelled
INN20783,2,0,2,4,Meal Plan 1,0,Room_Type 1,77,2017,12,31,0,0,0,100.97,1,kept
INN20947,2,0,0,4,Meal Plan 1,0,Room_Type 1,77,2018,6,22,0,0,0,110,0,kept
INN21739,2,0,1,2,Meal Plan 1,0,Room_Type 1,77,2018,2,19,0,0,0,80.3,1,kept
INN21868,2,0,2,0,Meal Plan 1,0,Room_Type 1,77,2018,10,30,0,0,0,99.9,1,kept
INN22145,2,0,2,3,Meal Plan 1,0,Room_Type 4,77,2018,12,24,0,0,0,74.61,1,kept
INN22895,2,0,1,2,Meal Plan 1,0,Room_Type 1,77,2017,7,13,0,0,0,76.5,1,cancelled
INN22916,1,0,2,2,Meal Plan 1,0,Room_Type 1,77,2018,4,16,0,0,0,95.2,1,kept
INN24177,3,0,2,0,Meal Plan 1,0,Room_Type 4,77,2018,6,19,0,0,0,164.3,2,kept
INN25318,2,0,0,2,Meal Plan 1,0,Room_Type 4,77,2018,9,16,0,0,0,149.4,1,kept
INN25416,2,0,1,1,Meal Plan 1,1,Room_Type 1,77,2018,6,18,0,0,0,125.1,1,kept
INN25915,2,0,0,3,Meal Plan 1,0,Room_Type 1,77,2018,12,8,0,0,0,75,0,kept
INN25929,2,1,2,1,Meal Plan 1,0,Room_Type 1,77,2018,12,3,0,0,0,109.8,0,cancelled
INN26088,2,0,2,2,Meal Plan 1,0,Room_Type 4,77,2018,4,16,0,0,0,107.95,0,cancelled
INN26621,2,0,0,4,Meal Plan 1,0,Room_Type 4,77,2018,5,10,0,0,0,132.6,2,kept
INN28377,2,0,0,4,Meal Plan 1,0,Room_Type 1,77,2018,3,23,0,0,0,88.83,0,cancelled
INN30779,1,0,0,1,Meal Plan 1,0,Room_Type 1,77,2018,4,14,0,0,0,90.9,1,cancelled
INN30926,2,0,1,2,Meal Plan 1,0,Room_Type 4,77,2018,4,18,0,0,0,115.8,1,kept
INN32255,1,0,0,1,Meal Plan 1,0,Room_Type 1,77,2018,11,23,0,0,0,86.4,2,kept
INN32486,2,0,2,5,Meal Plan 1,0,Room_Type 1,77,2018,3,22,0,0,0,87.31,0,kept
INN32834,2,0,0,2,Meal Plan 1,0,Room_Type 1,77,2018,12,9,0,0,0,75,1,kept
INN33233,2,0,0,3,Meal Plan 1,0,Room_Type 4,77,2018,9,14,0,0,0,149.4,0,cancelled
INN33320,3,0,2,3,Meal Plan 1,0,Room_Type 4,77,2018,6,19,0,0,0,153.18,2,kept
INN34572,2,0,1,2,Meal Plan 1,0,Room_Type 1,77,2017,9,25,0,0,0,136,0,kept
INN35164,2,0,0,4,Meal Plan 1,0,Room_Type 1,77,2017,9,22,0,0,0,116.94,0,cancelled
INN36252,2,0,1,2,Meal Plan 1,0,Room_Type 1,77,2018,1,18,0,0,0,99,1,kept
INN08528,1,0,0,5,Meal Plan 2,0,Room_Type 1,77,2018,8,23,0,0,0,108.65,2,kept
INN25357,2,0,2,5,Meal Plan 2,0,Room_Type 4,77,2018,4,17,0,0,0,146.93,1,cancelled
INN00678,2,0,2,0,Not Selected,1,Room_Type 1,77,2018,5,1,0,0,0,125.1,0,kept
INN05133,2,0,0,1,Not Selected,0,Room_Type 1,77,2018,5,7,0,0,0,125.1,1,kept
INN09031,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,7,12,0,0,0,94.5,0,cancelled
INN09729,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,3,25,0,0,0,53.38,1,kept
INN11825,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,12,6,0,0,0,79.2,2,kept
INN11836,2,0,0,3,Not Selected,0,Room_Type 1,77,2018,3,31,0,0,0,76.5,0,cancelled
INN11959,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,6,17,0,0,0,116.1,0,cancelled
INN13130,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,12,6,0,0,0,79.2,2,kept
INN18232,2,0,0,1,Not Selected,0,Room_Type 1,77,2018,5,7,0,0,0,116.1,1,kept
INN18818,2,0,0,5,Not Selected,0,Room_Type 1,77,2018,3,22,0,0,0,77.35,0,kept
INN20586,2,0,1,3,Not Selected,0,Room_Type 1,77,2018,11,17,0,0,0,74.8,3,kept
INN21182,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,4,15,0,0,0,94.5,1,kept
INN21646,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,6,17,0,0,0,116.1,0,cancelled
INN23289,2,0,1,4,Not Selected,0,Room_Type 1,77,2018,3,16,0,0,0,68.85,0,kept
INN24170,2,0,1,2,Not Selected,0,Room_Type 1,77,2018,4,15,0,0,0,68.04,1,kept
INN25002,2,0,1,2,Not Selected,0,Room_Type 1,77,2018,4,1,0,0,0,85.5,0,cancelled
INN29424,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,7,5,0,0,0,107.1,1,kept
INN30909,1,0,0,3,Not Selected,0,Room_Type 1,77,2018,6,16,0,0,0,125.1,0,cancelled
INN31413,2,0,1,2,Not Selected,0,Room_Type 1,77,2018,4,15,0,0,0,68.04,1,kept
INN32722,2,0,0,3,Not Selected,0,Room_Type 1,77,2018,6,1,0,0,0,116.1,0,cancelled
INN34508,2,0,0,1,Not Selected,0,Room_Type 1,77,2018,5,7,0,0,0,116.1,1,kept
INN34900,2,0,2,4,Not Selected,0,Room_Type 1,77,2018,7,23,0,0,0,94.5,0,cancelled
INN00218,2,1,2,5,Meal Plan 1,0,Room_Type 4,78,2018,3,20,0,0,0,86.32,1,kept
INN00247,2,0,0,3,Meal Plan 1,1,Room_Type 1,78,2018,3,24,0,0,0,105.3,1,kept
INN00553,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,3,25,0,0,0,100,0,cancelled
INN00652,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,3,25,0,0,0,100,0,cancelled
INN00654,0,2,1,2,Meal Plan 1,0,Room_Type 2,78,2018,8,19,0,0,0,115.68,1,kept
INN01608,2,0,1,3,Meal Plan 1,0,Room_Type 1,78,2018,12,29,0,0,0,169.91,1,kept
INN01738,2,2,0,2,Meal Plan 1,1,Room_Type 6,78,2018,4,7,0,0,0,177.3,2,kept
INN01759,2,0,0,4,Meal Plan 1,0,Room_Type 4,78,2018,4,5,0,0,0,97.33,0,cancelled
INN02774,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,3,25,0,0,0,100,0,cancelled
INN02810,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,3,25,0,0,0,100,0,cancelled
INN03139,2,0,1,3,Meal Plan 1,0,Room_Type 1,78,2018,3,7,0,0,0,45.5,0,kept
